date,r_fighter,b_fighter,winner,weight_class
08/23/2014,James Vick,Valmir Lazaro,Red,Lightweight
08/23/2014,Chas Skelly,Tom Niinimaki,Red,Featherweight
08/23/2014,Neil Magny,Alex Garcia,Red,Welterweight
08/23/2014,Beneil Dariush,Anthony Rocco Martin,Red,Lightweight
08/23/2014,Matt Hobar,Aaron Phillips,Red,Bantamweight
08/23/2014,Ben Saunders,Chris Heatherly,Red,Welterweight
08/23/2014,Wilson Reis,Joby Sanchez,Red,Flyweight
08/23/2014,Michael Bisping,Cung Le,Red,Middleweight
08/23/2014,Tyron Woodley,Dong Hyun Kim,Red,Welterweight
08/23/2014,Zhang Lipeng,Brendan O'Reilly,Red,Lightweight
08/23/2014,Guangyou Ning,Jianping Yang,Red,Ultimate Fighter China Featherweight Tournament Title
08/23/2014,Sai Wang,Danny Mitchell,Red,Welterweight
08/23/2014,Alberto Mina,Shinsho Anzai,Red,Welterweight
08/23/2014,Yuta Sasaki,Roland Delorme,Red,Bantamweight
08/23/2014,Colby Covington,Anying Wang,Red,Welterweight
08/23/2014,Royston Wee,Yao Zhikui,Red,Bantamweight
08/23/2014,Milana Dudieva,Elizabeth Phillips,Red,Women's Bantamweight
08/16/2014,Ryan Bader,Ovince Saint Preux,Red,Light Heavyweight
08/16/2014,Ross Pearson,Gray Maynard,Red,Lightweight
08/16/2014,Tim Boetsch,Brad Tavares,Red,Middleweight
08/16/2014,Alan Jouban,Seth Baczynski,Red,Welterweight
08/16/2014,Shawn Jordan,Jack May,Red,Heavyweight
08/16/2014,Thiago Tavares,Robert Peralta,Red,Featherweight
08/16/2014,Jussier Formiga,Zach Makovsky,Red,Flyweight
08/16/2014,Sara McMann,Lauren Murphy,Red,Women's Bantamweight
08/16/2014,Tom Watson,Sam Alvey,Red,Middleweight
08/16/2014,Frankie Saenz,Nolan Ticman,Red,Bantamweight
07/26/2014,Robbie Lawler,Matt Brown,Red,Welterweight
07/26/2014,Anthony Johnson,Rogerio Nogueira,Red,Light Heavyweight
07/26/2014,Dennis Bermudez,Clay Guida,Red,Featherweight
07/26/2014,Bobby Green,Josh Thomson,Red,Lightweight
07/26/2014,Jorge Masvidal,Daron Cruickshank,Red,Lightweight
07/26/2014,Patrick Cummins,Kyle Kingsbury,Red,Light Heavyweight
07/26/2014,Tim Means,Hernani Perpetuo,Red,Welterweight
07/26/2014,Tiago dos Santos e Silva,Akbarh Arreola,Red,Lightweight
07/26/2014,Gilbert Burns,Andreas Stahl,Red,Welterweight
07/26/2014,Joanna Jedrzejczyk,Juliana Lima,Red,Women's Strawweight
07/26/2014,Noad Lahat,Steven Siler,Red,Featherweight
07/19/2014,Conor McGregor,Diego Brandao,Red,Featherweight
07/19/2014,Gunnar Nelson,Zak Cummings,Red,Welterweight
07/19/2014,Ian McCall,Brad Pickett,Red,Flyweight
07/19/2014,Norman Parke,Naoyuki Kotani,Red,Lightweight
07/19/2014,Ilir Latifi,Chris Dempsey,Red,Light Heavyweight
07/19/2014,Neil Seery,Phil Harris,Red,Flyweight
07/19/2014,Cathal Pendred,Mike King,Red,Middleweight
07/19/2014,Trevor Smith,Tor Troeng,Red,Middleweight
07/19/2014,Nikita Krylov,Cody Donovan,Red,Light Heavyweight
07/19/2014,Paddy Holohan,Josh Sampo,Red,Flyweight
07/16/2014,Donald Cerrone,Jim Miller,Red,Lightweight
07/16/2014,Edson Barboza,Evan Dunham,Red,Lightweight
07/16/2014,Rick Story,Leonardo Mafra,Red,Welterweight
07/16/2014,Joe Proctor,Justin Salas,Red,Lightweight
07/16/2014,John Lineker,Alptekin Ozkilic,Red,Flyweight
07/16/2014,Lucas Martins,Alex White,Red,Featherweight
07/16/2014,Gleison Tibau,Pat Healy,Red,Lightweight
07/16/2014,Leslie Smith,Jessamyn Duke,Red,Women's Bantamweight
07/16/2014,Aljamain Sterling,Hugo Viana,Red,Bantamweight
07/16/2014,Yosdenis Cedeno,Jerrod Sanders,Red,Lightweight
07/16/2014,Claudia Gadelha,Tina Lahdemaki,Red,Women's Strawweight
07/06/2014,Frankie Edgar,BJ Penn,Red,Featherweight
07/06/2014,Corey Anderson,Matt Van Buren,Red,Ultimate Fighter 19 Light Heavyweight Tournament Title
07/06/2014,Eddie Gordon,Dhiego Lima,Red,Ultimate Fighter 19 Middleweight Tournament Title
07/06/2014,Derrick Lewis,Guto Inocente,Red,Heavyweight
07/06/2014,Dustin Ortiz,Justin Scoggins,Red,Flyweight
07/06/2014,Kevin Lee,Jesse Ronson,Red,Lightweight
07/06/2014,Leandro Issa,Jumabieke Tuerxun,Red,Bantamweight
07/06/2014,Adriano Martins,Juan Manuel Puig,Red,Lightweight
07/06/2014,Patrick Walsh,Daniel Spohn,Red,Light Heavyweight
07/06/2014,Sarah Moras,Alexis Dufresne,Red,Catch Weight
07/05/2014,Chris Weidman,Lyoto Machida,Red,UFC Middleweight Title
07/05/2014,Ronda Rousey,Alexis Davis,Red,UFC Women's Bantamweight Title
07/05/2014,Uriah Hall,Thiago Santos,Red,Middleweight
07/05/2014,Russell Doane,Marcus Brimage,Red,Bantamweight
07/05/2014,Urijah Faber,Alex Caceres,Red,Bantamweight
07/05/2014,Kenny Robertson,Ildemar Alcantara,Red,Welterweight
07/05/2014,Bruno Santos,Chris Camozzi,Red,Middleweight
07/05/2014,Rob Font,George Roop,Red,Bantamweight
07/05/2014,Luke Zachrich,Guilherme Vasconcelos,Red,Middleweight
06/28/2014,Cub Swanson,Jeremy Stephens,Red,Featherweight
06/28/2014,Kelvin Gastelum,Nicholas Musoke,Red,Welterweight
06/28/2014,Cezar Ferreira,Andrew Craig,Red,Middleweight
06/28/2014,Ricardo Lamas,Hacran Dias,Red,Featherweight
06/28/2014,Clint Hester,Antonio Braga Neto,Red,Middleweight
06/28/2014,Joe Ellenberger,James Moontasri,Red,Lightweight
06/28/2014,Diego Ferreira,Colton Smith,Red,Lightweight
06/28/2014,Cody Gibson,Johnny Bedford,Red,Bantamweight
06/28/2014,Marcelo Guimaraes,Andy Enz,Red,Middleweight
06/28/2014,Ray Borg,Shane Howell,Red,Flyweight
06/28/2014,Aleksei Oleinik,Anthony Hamilton,Red,Heavyweight
06/28/2014,Nate Marquardt,James Te Huna,Red,Middleweight
06/28/2014,Jared Rosholt,Soa Palelei,Red,Heavyweight
06/28/2014,Charles Oliveira,Hatsu Hioki,Red,Featherweight
06/28/2014,Robert Whittaker,Mike Rhodes,Red,Welterweight
06/28/2014,Jake Matthews,Dashon Johnson,Red,Lightweight
06/28/2014,Richie Vaculik,Roldan Sangcha'an,Red,Flyweight
06/28/2014,Vik Grujic,Chris Indich,Red,Welterweight
06/28/2014,Neil Magny,Rodrigo de Lima,Red,Welterweight
06/28/2014,Dan Hooker,Ian Entwistle,Red,Featherweight
06/28/2014,Gian Villante,Sean O'Connell,Red,Light Heavyweight
06/14/2014,Demetrious Johnson,Ali Bagautinov,Red,UFC Flyweight Title
06/14/2014,Rory MacDonald,Tyron Woodley,Red,Welterweight
06/14/2014,Ryan Bader,Rafael Cavalcante,Red,Light Heavyweight
06/14/2014,Andrei Arlovski,Brendan Schaub,Red,Heavyweight
06/14/2014,Ovince Saint Preux,Ryan Jimmo,Red,Light Heavyweight
06/14/2014,Kiichi Kunimoto,Daniel Sarafian,Red,Welterweight
06/14/2014,Valerie Letourneau,Elizabeth Phillips,Red,Women's Bantamweight
06/14/2014,Yves Jabouin,Mike Easton,Red,Bantamweight
06/14/2014,Tae Hyun Bang,Kajan Johnson,Red,Lightweight
06/14/2014,Michinori Tanaka,Roland Delorme,Red,Bantamweight
06/14/2014,Jason Saggo,Josh Shockley,Red,Lightweight
06/07/2014,Benson Henderson,Rustam Khabilov,Red,Lightweight
06/07/2014,Diego Sanchez,Ross Pearson,Red,Lightweight
06/07/2014,John Dodson,John Moraga,Red,Flyweight
06/07/2014,Rafael Dos Anjos,Jason High,Red,Lightweight
06/07/2014,Piotr Hallmann,Yves Edwards,Red,Lightweight
06/07/2014,Bryan Caraway,Erik Perez,Red,Bantamweight
06/07/2014,Sergio Pettis,Yaotzin Meza,Red,Bantamweight
06/07/2014,Lance Benoist,Bobby Voelker,Red,Welterweight
06/07/2014,Scott Jorgensen,Danny Martinez,Red,Flyweight
06/07/2014,Jon Tuck,Jake Lindsey,Red,Lightweight
06/07/2014,Patrick Cummins,Roger Narvaez,Red,Light Heavyweight
05/31/2014,Stipe Miocic,Fabio Maldonado,Red,Heavyweight
05/31/2014,Antonio Carlos Junior,Vitor Miranda,Red,Ultimate Fighter Brazil 3 Heavyweight Tournament Title
05/31/2014,Warlley Alves,Marcio Alexandre Junior,Red,Ultimate Fighter Brazil 3 Middleweight Tournament Title
05/31/2014,Demian Maia,Alexander Yakovlev,Red,Welterweight
05/31/2014,Robert Peralta,Rony Jason,Red,Featherweight
05/31/2014,Rashid Magomedov,Rodrigo Damm,Red,Lightweight
05/31/2014,Elias Silverio,Ernest Chavez,Red,Lightweight
05/31/2014,Gasan Umalatov,Paulo Thiago,Red,Welterweight
05/31/2014,Edimilson Souza,Mark Eddiva,Red,Featherweight
05/31/2014,Ricardo Abreu,Wagner Silva,Red,Middleweight
05/31/2014,Marcos Rogerio de Lima,Richardson Moreira,Red,Heavyweight
05/31/2014,Pedro Munhoz,Matt Hobar,Red,Bantamweight
05/31/2014,Gegard Mousasi,Mark Munoz,Red,Middleweight
05/31/2014,CB Dollaway,Francis Carmont,Red,Middleweight
05/31/2014,Sean Strickland,Luke Barnatt,Red,Middleweight
05/31/2014,Niklas Backstrom,Tom Niinimaki,Red,Featherweight
05/31/2014,Nick Hein,Drew Dober,Red,Lightweight
05/31/2014,Magnus Cedenblad,Krzysztof Jotko,Red,Middleweight
05/31/2014,Iuri Alcantara,Vaughan Lee,Red,Bantamweight
05/31/2014,Peter Sobotta,Pawel Pawlak,Red,Welterweight
05/31/2014,Maximo Blanco,Andy Ogle,Red,Featherweight
05/31/2014,Ruslan Magomedov,Viktor Pesta,Red,Heavyweight
05/24/2014,TJ Dillashaw,Renan Barao,Red,UFC Bantamweight Title
05/24/2014,Daniel Cormier,Dan Henderson,Red,Light Heavyweight
05/24/2014,Robbie Lawler,Jake Ellenberger,Red,Welterweight
05/24/2014,Takeya Mizugaki,Francisco Rivera,Red,Bantamweight
05/24/2014,James Krause,Jamie Varner,Red,Lightweight
05/24/2014,Michael Chiesa,Francisco Trinaldo,Red,Lightweight
05/24/2014,Tony Ferguson,Katsunori Kikuno,Red,Lightweight
05/24/2014,Chris Holdsworth,Chico Camus,Red,Bantamweight
05/24/2014,Mitch Clarke,Al Iaquinta,Red,Lightweight
05/24/2014,Vinc Pichel,Anthony Njokuani,Red,Lightweight
05/24/2014,Sam Sicilia,Aaron Phillips,Red,Featherweight
05/24/2014,Li Jingliang,David Michaud,Red,Welterweight
05/10/2014,Matt Brown,Erick Silva,Red,Welterweight
05/10/2014,Constantinos Philippou,Lorenz Larkin,Red,Middleweight
05/10/2014,Daron Cruickshank,Erik Koch,Red,Lightweight
05/10/2014,Neil Magny,Tim Means,Red,Welterweight
05/10/2014,Soa Palelei,Ruan Potts,Red,Heavyweight
05/10/2014,Chris Cariaso,Louis Smolka,Red,Flyweight
05/10/2014,Ed Herman,Rafael Natal,Red,Middleweight
05/10/2014,Kyoji Horiguchi,Darrell Montague,Red,Flyweight
05/10/2014,Zak Cummings,Yan Cabral,Red,Welterweight
05/10/2014,Johnny Eduardo,Eddie Wineland,Red,Bantamweight
05/10/2014,Nik Lentz,Manvel Gamburyan,Red,Featherweight
05/10/2014,Justin Salas,Ben Wall,Red,Lightweight
05/10/2014,Albert Tumenov,Anthony Lapsley,Red,Welterweight
04/26/2014,Jon Jones,Glover Teixeira,Red,UFC Light Heavyweight Title
04/26/2014,Anthony Johnson,Phil Davis,Red,Light Heavyweight
04/26/2014,Luke Rockhold,Tim Boetsch,Red,Middleweight
04/26/2014,Jim Miller,Yancy Medeiros,Red,Lightweight
04/26/2014,Max Holloway,Andre Fili,Red,Featherweight
04/26/2014,Joseph Benavidez,Tim Elliott,Red,Flyweight
04/26/2014,Takanori Gomi,Isaac Vallie-Flagg,Red,Lightweight
04/26/2014,Bethe Correia,Jessamyn Duke,Red,Women's Bantamweight
04/26/2014,Danny Castillo,Charlie Brenneman,Red,Lightweight
04/26/2014,Chris Beal,Patrick Williams,Red,Bantamweight
04/19/2014,Fabricio Werdum,Travis Browne,Red,Heavyweight
04/19/2014,Miesha Tate,Liz Carmouche,Red,Women's Bantamweight
04/19/2014,Donald Cerrone,Edson Barboza,Red,Lightweight
04/19/2014,Yoel Romero,Brad Tavares,Red,Middleweight
04/19/2014,Khabib Nurmagomedov,Rafael Dos Anjos,Red,Lightweight
04/19/2014,Thiago Alves,Seth Baczynski,Red,Welterweight
04/19/2014,Jorge Masvidal,Pat Healy,Red,Lightweight
04/19/2014,Alex White,Estevan Payan,Red,Featherweight
04/19/2014,Caio Magalhaes,Luke Zachrich,Red,Middleweight
04/19/2014,Jordan Mein,Hernani Perpetuo,Red,Welterweight
04/19/2014,Dustin Ortiz,Ray Borg,Red,Flyweight
04/19/2014,Mirsad Bektic,Chas Skelly,Red,Featherweight
04/19/2014,Derrick Lewis,Jack May,Red,Heavyweight
04/16/2014,Tim Kennedy,Michael Bisping,Red,Middleweight
04/16/2014,Patrick Cote,Kyle Noke,Red,Welterweight
04/16/2014,Elias Theodorou,Sheldon Westcott,Red,TUF Nations Canada vs. Australia Middleweight Tournament Title
04/16/2014,Chad Laprise,Olivier Aubin-Mercier,Red,TUF Nations Canada vs. Australia Welterweight Tournament Title
04/16/2014,Dustin Poirier,Akira Corassani,Red,Featherweight
04/16/2014,KJ Noons,Sam Stout,Red,Welterweight
04/16/2014,Sarah Kaufman,Leslie Smith,Red,Women's Bantamweight
04/16/2014,Ryan Jimmo,Sean O'Connell,Red,Light Heavyweight
04/16/2014,George Roop,Dustin Kimura,Red,Bantamweight
04/16/2014,Mark Bocek,Mike de la Torre,Red,Lightweight
04/16/2014,Nordine Taleb,Vik Grujic,Red,Middleweight
04/16/2014,Richard Walsh,Chris Indich,Red,Welterweight
04/16/2014,Mitch Gagnon,Tim Gorman,Red,Bantamweight
04/11/2014,Roy Nelson,Antonio Rodrigo Nogueira,Red,Heavyweight
04/11/2014,Clay Guida,Tatsuya Kawajiri,Red,Featherweight
04/11/2014,Ryan LaFlare,John Howard,Red,Welterweight
04/11/2014,Ramsey Nijem,Beneil Dariush,Red,Lightweight
04/11/2014,Jared Rosholt,Daniel Omielanczuk,Red,Heavyweight
04/11/2014,Thales Leites,Trevor Smith,Red,Middleweight
04/11/2014,Jim Alers,Alan Omer,Red,Featherweight
03/23/2014,Dan Henderson,Mauricio Rua,Red,Light Heavyweight
03/23/2014,CB Dollaway,Cezar Ferreira,Red,Middleweight
03/23/2014,Fabio Maldonado,Gian Villante,Red,Light Heavyweight
03/23/2014,Michel Prazeres,Mairbek Taisumov,Red,Lightweight
03/23/2014,Rony Jason,Steven Siler,Red,Featherweight
03/23/2014,Thiago Santos,Ronny Markes,Red,Middleweight
03/23/2014,Jussier Formiga,Scott Jorgensen,Red,Flyweight
03/23/2014,Kenny Robertson,Thiago Perpetuo,Red,Welterweight
03/23/2014,Hans Stringer,Francimar Barroso,Red,Light Heavyweight
03/23/2014,Godofredo Pepey,Noad Lahat,Red,Featherweight
03/15/2014,Johny Hendricks,Robbie Lawler,Red,UFC Welterweight Title
03/15/2014,Tyron Woodley,Carlos Condit,Red,Welterweight
03/15/2014,Myles Jury,Diego Sanchez,Red,Lightweight
03/15/2014,Hector Lombard,Jake Shields,Red,Welterweight
03/15/2014,Ovince Saint Preux,Nikita Krylov,Red,Light Heavyweight
03/15/2014,Kelvin Gastelum,Rick Story,Red,Welterweight
03/15/2014,Jessica Andrade,Raquel Pennington,Red,Women's Bantamweight
03/15/2014,Dennis Bermudez,Jimy Hettes,Red,Featherweight
03/15/2014,Alex Garcia,Sean Spencer,Red,Welterweight
03/15/2014,Francisco Trevino,Renee Forte,Red,Lightweight
03/15/2014,Justin Scoggins,Will Campuzano,Red,Flyweight
03/15/2014,Sean Strickland,Robert McDaniel,Red,Middleweight
03/15/2014,Robert Whiteford,Daniel Pineda,Red,Featherweight
03/08/2014,Alexander Gustafsson,Jimi Manuwa,Red,Light Heavyweight
03/08/2014,Michael Johnson,Melvin Guillard,Red,Lightweight
03/08/2014,Brad Pickett,Neil Seery,Red,Flyweight
03/08/2014,Gunnar Nelson,Omari Akhmedov,Red,Welterweight
03/08/2014,Ilir Latifi,Cyrille Diabate,Red,Light Heavyweight
03/08/2014,Luke Barnatt,Mats Nilsson,Red,Middleweight
03/08/2014,Claudio Silva,Brad Scott,Red,Middleweight
03/08/2014,Igor Araujo,Danny Mitchell,Red,Welterweight
03/01/2014,Dong Hyun Kim,John Hathaway,Red,Welterweight
03/01/2014,Zhang Lipeng,Sai Wang,Red,Ultimate Fighter China Welterweight Tournament Title
03/01/2014,Matt Mitrione,Shawn Jordan,Red,Heavyweight
03/01/2014,Hatsu Hioki,Ivan Menjivar,Red,Featherweight
03/01/2014,Yui Chul Nam,Kazuki Tokudome,Red,Lightweight
03/01/2014,Vaughan Lee,Nam Phan,Red,Bantamweight
03/01/2014,Anying Wang,Albert Cheng,Red,Welterweight
03/01/2014,Mark Eddiva,Jumabieke Tuerxun,Red,Featherweight
02/22/2014,Ronda Rousey,Sara McMann,Red,UFC Women's Bantamweight Title
02/22/2014,Daniel Cormier,Patrick Cummins,Red,Light Heavyweight
02/22/2014,Rory MacDonald,Demian Maia,Red,Welterweight
02/22/2014,Mike Pyle,TJ Waldburger,Red,Welterweight
02/22/2014,Stephen Thompson,Robert Whittaker,Red,Welterweight
02/22/2014,Alexis Davis,Jessica Eye,Red,Women's Bantamweight
02/22/2014,Raphael Assuncao,Pedro Munhoz,Red,Bantamweight
02/22/2014,Aljamain Sterling,Cody Gibson,Red,Bantamweight
02/22/2014,Zach Makovsky,Josh Sampo,Red,Flyweight
02/22/2014,Erik Koch,Rafaello Oliveira,Red,Lightweight
02/22/2014,Ernest Chavez,Yosdenis Cedeno,Red,Lightweight
02/15/2014,Lyoto Machida,Gegard Mousasi,Red,Middleweight
02/15/2014,Jacare Souza,Francis Carmont,Red,Middleweight
02/15/2014,Erick Silva,Takenori Sato,Red,Welterweight
02/15/2014,Nicholas Musoke,Viscardi Andrade,Red,Welterweight
02/15/2014,Charles Oliveira,Andy Ogle,Red,Featherweight
02/15/2014,Joe Proctor,Cristiano Marcello,Red,Lightweight
02/15/2014,Rodrigo Damm,Ivan Jorge,Red,Lightweight
02/15/2014,Francisco Trinaldo,Jesse Ronson,Red,Lightweight
02/15/2014,Iuri Alcantara,Wilson Reis,Red,Bantamweight
02/15/2014,Felipe Arantes,Maximo Blanco,Red,Featherweight
02/15/2014,Ildemar Alcantara,Albert Tumenov,Red,Welterweight
02/15/2014,Zubaira Tukhugov,Douglas Silva de Andrade,Red,Featherweight
02/01/2014,Renan Barao,Urijah Faber,Red,UFC Bantamweight Title
02/01/2014,Jose Aldo,Ricardo Lamas,Red,UFC Featherweight Title
02/01/2014,Alistair Overeem,Frank Mir,Red,Heavyweight
02/01/2014,Ali Bagautinov,John Lineker,Red,Flyweight
02/01/2014,Abel Trujillo,Jamie Varner,Red,Lightweight
02/01/2014,Alan Patrick,John Makdessi,Red,Lightweight
02/01/2014,Chris Cariaso,Danny Martinez,Red,Flyweight
02/01/2014,Nick Catone,Tom Watson,Red,Middleweight
02/01/2014,Al Iaquinta,Kevin Lee,Red,Lightweight
02/01/2014,Clint Hester,Andy Enz,Red,Middleweight
02/01/2014,Rashid Magomedov,Anthony Rocco Martin,Red,Lightweight
02/01/2014,Neil Magny,Gasan Umalatov,Red,Welterweight
01/25/2014,Benson Henderson,Josh Thomson,Red,Lightweight
01/25/2014,Stipe Miocic,Gabriel Gonzaga,Red,Heavyweight
01/25/2014,Donald Cerrone,Adriano Martins,Red,Lightweight
01/25/2014,Jeremy Stephens,Darren Elkins,Red,Featherweight
01/25/2014,Alex Caceres,Sergio Pettis,Red,Bantamweight
01/25/2014,Eddie Wineland,Yves Jabouin,Red,Bantamweight
01/25/2014,Hugo Viana,Ramiro Hernandez,Red,Bantamweight
01/25/2014,Daron Cruickshank,Mike Rio,Red,Lightweight
01/25/2014,George Sullivan,Mike Rhodes,Red,Welterweight
01/25/2014,Nikita Krylov,Walt Harris,Red,Heavyweight
01/15/2014,Luke Rockhold,Constantinos Philippou,Red,Middleweight
01/15/2014,Brad Tavares,Lorenz Larkin,Red,Middleweight
01/15/2014,TJ Dillashaw,Mike Easton,Red,Bantamweight
01/15/2014,Yoel Romero,Derek Brunson,Red,Middleweight
01/15/2014,John Moraga,Dustin Ortiz,Red,Flyweight
01/15/2014,Cole Miller,Sam Sicilia,Red,Featherweight
01/15/2014,Ramsey Nijem,Justin Edwards,Red,Lightweight
01/15/2014,Elias Silverio,Isaac Vallie-Flagg,Red,Lightweight
01/15/2014,Trevor Smith,Brian Houston,Red,Middleweight
01/15/2014,Louis Smolka,Alptekin Ozkilic,Red,Flyweight
01/15/2014,Vinc Pichel,Garett Whiteley,Red,Lightweight
01/15/2014,Beneil Dariush,Charlie Brenneman,Red,Lightweight
01/04/2014,Tarec Saffiedine,Hyun Gyu Lim,Red,Welterweight
01/04/2014,Tatsuya Kawajiri,Sean Soriano,Red,Featherweight
01/04/2014,Kiichi Kunimoto,Luiz Dutra,Red,Welterweight
01/04/2014,Kyung Ho Kang,Shunichi Shimizu,Red,Bantamweight
01/04/2014,Max Holloway,Will Chope,Red,Featherweight
01/04/2014,Katsunori Kikuno,Quinn Mulhern,Red,Lightweight
01/04/2014,Royston Wee,Dave Galera,Red,Bantamweight
01/04/2014,Mairbek Taisumov,Tae Hyun Bang,Red,Lightweight
01/04/2014,Dustin Kimura,Jon Delos Reyes,Red,Bantamweight
01/04/2014,Russell Doane,Leandro Issa,Red,Bantamweight
12/28/2013,Chris Weidman,Anderson Silva,Red,UFC Middleweight Title
12/28/2013,Ronda Rousey,Miesha Tate,Red,UFC Women's Bantamweight Title
12/28/2013,Travis Browne,Josh Barnett,Red,Heavyweight
12/28/2013,Jim Miller,Fabricio Camoes,Red,Lightweight
12/28/2013,Dustin Poirier,Diego Brandao,Red,Featherweight
12/28/2013,Uriah Hall,Chris Leben,Red,Middleweight
12/28/2013,Michael Johnson,Gleison Tibau,Red,Lightweight
12/28/2013,John Howard,Siyar Bahadurzada,Red,Welterweight
12/28/2013,William Macario,Bobby Voelker,Red,Welterweight
12/28/2013,Robert Peralta,Estevan Payan,Red,Featherweight
12/14/2013,Demetrious Johnson,Joseph Benavidez,Red,UFC Flyweight Title
12/14/2013,Urijah Faber,Michael McDonald,Red,Bantamweight
12/14/2013,Chad Mendes,Nik Lentz,Red,Featherweight
12/14/2013,Joe Lauzon,Mac Danzig,Red,Lightweight
12/14/2013,Ryan LaFlare,Court McGee,Red,Welterweight
12/14/2013,Edson Barboza,Danny Castillo,Red,Lightweight
12/14/2013,Bobby Green,Pat Healy,Red,Lightweight
12/14/2013,Zach Makovsky,Scott Jorgensen,Red,Flyweight
12/14/2013,Sam Stout,Cody McKenzie,Red,Lightweight
12/14/2013,Abel Trujillo,Roger Bowling,Red,Lightweight
12/14/2013,Alptekin Ozkilic,Darren Uyenoyama,Red,Flyweight
12/06/2013,Mauricio Rua,James Te Huna,Red,Light Heavyweight
12/06/2013,Ryan Bader,Anthony Perosh,Red,Light Heavyweight
12/06/2013,Soa Palelei,Pat Barry,Red,Heavyweight
12/06/2013,Clint Hester,Dylan Andrews,Red,Middleweight
12/06/2013,Bethe Correia,Julie Kedzie,Red,Women's Bantamweight
12/06/2013,Takeya Mizugaki,Nam Phan,Red,Bantamweight
12/06/2013,Caio Magalhaes,Nick Ring,Red,Middleweight
12/06/2013,Justin Scoggins,Richie Vaculik,Red,Flyweight
12/06/2013,Krzysztof Jotko,Bruno Santos,Red,Middleweight
12/06/2013,Alex Garcia,Ben Wall,Red,Welterweight
11/30/2013,Nate Diaz,Gray Maynard,Red,Lightweight
11/30/2013,Julianna Pena,Jessica Rakoczy,Red,Ultimate Fighter 18 Women's Bantamweight Tournament Title
11/30/2013,Chris Holdsworth,Davey Grant,Red,Ultimate Fighter 18 Bantamweight Tournament Title
11/30/2013,Jessamyn Duke,Peggy Morgan,Red,Women's Bantamweight
11/30/2013,Raquel Pennington,Roxanne Modafferi,Red,Women's Bantamweight
11/30/2013,Akira Corassani,Maximo Blanco,Red,Featherweight
11/30/2013,Tom Niinimaki,Rani Yahya,Red,Featherweight
11/30/2013,Jared Rosholt,Walt Harris,Red,Heavyweight
11/30/2013,Sean Spencer,Drew Dober,Red,Welterweight
11/30/2013,Josh Sampo,Ryan Benoit,Red,Flyweight
11/16/2013,Georges St-Pierre,Johny Hendricks,Red,UFC Welterweight Title
11/16/2013,Rashad Evans,Chael Sonnen,Red,Light Heavyweight
11/16/2013,Robbie Lawler,Rory MacDonald,Red,Welterweight
11/16/2013,Tyron Woodley,Josh Koscheck,Red,Welterweight
11/16/2013,Ali Bagautinov,Tim Elliott,Red,Flyweight
11/16/2013,Donald Cerrone,Evan Dunham,Red,Lightweight
11/16/2013,Thales Leites,Ed Herman,Red,Middleweight
11/16/2013,Rick Story,Brian Ebersole,Red,Welterweight
11/16/2013,Erik Perez,Edwin Figueroa,Red,Bantamweight
11/16/2013,Jason High,Anthony Lapsley,Red,Welterweight
11/16/2013,Sergio Pettis,Will Campuzano,Red,Bantamweight
11/16/2013,Gian Villante,Cody Donovan,Red,Light Heavyweight
11/09/2013,Vitor Belfort,Dan Henderson,Red,Light Heavyweight
11/09/2013,Cezar Ferreira,Daniel Sarafian,Red,Middleweight
11/09/2013,Rafael Cavalcante,Igor Pokrajac,Red,Light Heavyweight
11/09/2013,Brandon Thatch,Paulo Thiago,Red,Welterweight
11/09/2013,Ryan LaFlare,Santiago Ponzinibbio,Red,Welterweight
11/09/2013,Jeremy Stephens,Rony Jason,Red,Featherweight
11/09/2013,Sam Sicilia,Godofredo Pepey,Red,Featherweight
