date,r_fighter,b_fighter,winner,weight_class
12/10/2015,Rose Namajunas,Paige VanZant,Red,Women's Strawweight
12/10/2015,Michael Chiesa,Jim Miller,Red,Lightweight
12/10/2015,Sage Northcutt,Cody Pfister,Red,Lightweight
12/10/2015,Elias Theodorou,Thiago Santos,Blue,Middleweight
12/10/2015,John Howard,Tim Means,Blue,Welterweight
12/10/2015,Omari Akhmedov,Sergio Moraes,Blue,Welterweight
12/10/2015,Aljamain Sterling,Johnny Eduardo,Red,Bantamweight
12/10/2015,Andreas Stahl,Santiago Ponzinibbio,Blue,Welterweight
12/10/2015,Nathan Coy,Danny Roberts,Blue,Welterweight
12/10/2015,Zubaira Tukhugov,Phillipe Nover,Red,Featherweight
12/10/2015,Emily Kagan,Kailin Curran,Blue,Women's Strawweight
11/28/2015,Jorge Masvidal,Benson Henderson,Blue,Welterweight
11/28/2015,Dominic Waters,Dong Hyun Kim,Blue,Welterweight
11/28/2015,Yoshihiro Akiyama,Alberto Mina,Blue,Welterweight
11/28/2015,Sam Sicilia,Dooho Choi,Blue,Featherweight
11/28/2015,Dongi Yang,Jake Collier,Red,Middleweight
11/28/2015,Yui Chul Nam,Mike de la Torre,Blue,Featherweight
11/28/2015,Tae Hyun Bang,Leo Kuntz,Red,Lightweight
11/28/2015,Cortney Casey,Seo Hee Ham,Blue,Women's Strawweight
11/28/2015,Fredy Serrano,Yao Zhikui,Red,Flyweight
11/28/2015,Marco Beltran,Guangyou Ning,Red,Bantamweight
11/28/2015,Dominique Steele,Dong Hyun Ma,Red,Welterweight
11/21/2015,Neil Magny,Kelvin Gastelum,Red,Welterweight
11/21/2015,Ricardo Lamas,Diego Sanchez,Red,Featherweight
11/21/2015,Jussier Formiga,Henry Cejudo,Blue,Flyweight
11/21/2015,Enrique Marin,Erick Montano,Blue,Ultimate Fighter Latin America 2 Welterweight Tournament Title
11/21/2015,Horacio Gutierrez,Enrique Barzola,Blue,Ultimate Fighter Latin America 2 Lightweight Tournament Title
11/21/2015,Efrain Escudero,Leandro Silva,Blue,Lightweight
11/21/2015,Taylor Lapilus,Erik Perez,Blue,Bantamweight
11/21/2015,Bartosz Fabinski,Hector Urbina,Red,Welterweight
11/21/2015,Alejandro Perez,Scott Jorgensen,Red,Bantamweight
11/21/2015,Gabriel Benitez,Andre Fili,Blue,Featherweight
11/21/2015,Alvaro Herrera Mendoza,Vernon Ramos Ho,Red,Welterweight
11/21/2015,Cesar Arzamendia,Marco Polo Reyes,Blue,Lightweight
11/21/2015,Valmir Lazaro,Michel Prazeres,Blue,Lightweight
11/14/2015,Holly Holm,Ronda Rousey,Red,UFC Women's Bantamweight Title
11/14/2015,Joanna Jedrzejczyk,Valerie Letourneau,Red,UFC Women's Strawweight Title
11/14/2015,Mark Hunt,Antonio Silva,Red,Heavyweight
11/14/2015,Robert Whittaker,Uriah Hall,Red,Middleweight
11/14/2015,Stefan Struve,Jared Rosholt,Blue,Heavyweight
11/14/2015,Jake Matthews,Akbarh Arreola,Red,Lightweight
11/14/2015,Kyle Noke,Peter Sobotta,Red,Welterweight
11/14/2015,Anthony Perosh,Gian Villante,Blue,Light Heavyweight
11/14/2015,Richie Vaculik,Danny Martinez,Blue,Flyweight
11/14/2015,Daniel Kelly,Steve Montgomery,Red,Middleweight
11/14/2015,Steve Kennedy,Richard Walsh,Blue,Welterweight
11/14/2015,Anton Zafir,James Moontasri,Blue,Welterweight
11/14/2015,Ben Nguyen,Ryan Benoit,Red,Flyweight
11/07/2015,Vitor Belfort,Dan Henderson,Red,Middleweight
11/07/2015,Glover Teixeira,Patrick Cummins,Red,Light Heavyweight
11/07/2015,Anthony Birchak,Thomas Almeida,Blue,Bantamweight
11/07/2015,Piotr Hallmann,Alex Oliveira,Blue,Lightweight
11/07/2015,Gilbert Burns,Rashid Magomedov,Blue,Lightweight
11/07/2015,Corey Anderson,Fabio Maldonado,Red,Light Heavyweight
11/07/2015,Gleison Tibau,Abel Trujillo,Blue,Lightweight
11/07/2015,Yan Cabral,Johnny Case,Blue,Lightweight
11/07/2015,Clay Guida,Thiago Tavares,Blue,Featherweight
11/07/2015,Edimilson Souza,Chas Skelly,Blue,Featherweight
11/07/2015,Viscardi Andrade,Gasan Umalatov,Red,Welterweight
11/07/2015,Jimmie Rivera,Pedro Munhoz,Red,Bantamweight
11/07/2015,Matheus Nicolau,Bruno Korea,Red,Bantamweight
10/24/2015,Paddy Holohan,Louis Smolka,Blue,Flyweight
10/24/2015,Norman Parke,Reza Madadi,Red,Lightweight
10/24/2015,Neil Seery,Jon Delos Reyes,Red,Flyweight
10/24/2015,Stevie Ray,Mickael Lebout,Red,Lightweight
10/24/2015,Ericka Almeida,Aisling Daly,Blue,Women's Strawweight
10/24/2015,Scott Askham,Krzysztof Jotko,Blue,Middleweight
10/24/2015,Tom Breese,Cathal Pendred,Red,Welterweight
10/24/2015,Robert Whiteford,Darren Elkins,Blue,Featherweight
10/24/2015,Bubba Bush,Garreth McLellan,Blue,Middleweight
10/03/2015,Alexander Gustafsson,Daniel Cormier,Blue,UFC Light Heavyweight Title
10/03/2015,Ryan Bader,Rashad Evans,Red,Light Heavyweight
10/03/2015,Ruslan Magomedov,Shawn Jordan,Red,Heavyweight
10/03/2015,Joseph Benavidez,Ali Bagautinov,Red,Flyweight
10/03/2015,Julianna Pena,Jessica Eye,Red,Women's Bantamweight
10/03/2015,Dan Hooker,Yair Rodriguez,Blue,Featherweight
10/03/2015,Alan Jouban,Albert Tumenov,Blue,Welterweight
10/03/2015,Islam Makhachev,Adriano Martins,Blue,Lightweight
10/03/2015,Angela Hill,Rose Namajunas,Blue,Women's Strawweight
10/03/2015,Francisco Trevino,Sage Northcutt,Blue,Lightweight
10/03/2015,Chris Cariaso,Sergio Pettis,Blue,Flyweight
10/03/2015,Derrick Lewis,Viktor Pesta,Red,Heavyweight
09/26/2015,Roy Nelson,Josh Barnett,Blue,Heavyweight
09/26/2015,Uriah Hall,Gegard Mousasi,Red,Middleweight
09/26/2015,Kyoji Horiguchi,Chico Camus,Red,Flyweight
09/26/2015,George Roop,Takeya Mizugaki,Blue,Bantamweight
09/26/2015,Katsunori Kikuno,Diego Brandao,Blue,Featherweight
09/26/2015,Keita Nakamura,Li Jingliang,Red,Welterweight
09/26/2015,Nick Hein,Yusuke Kasuya,Red,Lightweight
09/26/2015,Kajan Johnson,Naoyuki Kotani,Red,Lightweight
09/26/2015,Shinsho Anzai,Roger Zapata,Red,Welterweight
09/05/2015,Demetrious Johnson,John Dodson,Red,UFC Flyweight Title
09/05/2015,Frank Mir,Andrei Arlovski,Blue,Heavyweight
09/05/2015,Jimi Manuwa,Anthony Johnson,Blue,Light Heavyweight
09/05/2015,Corey Anderson,Jan Blachowicz,Red,Light Heavyweight
09/05/2015,Paige VanZant,Alex Chambers,Red,Women's Strawweight
09/05/2015,Paul Felder,Ross Pearson,Blue,Lightweight
09/05/2015,John Lineker,Francisco Rivera,Red,Bantamweight
09/05/2015,Raquel Pennington,Jessica Andrade,Red,Women's Bantamweight
09/05/2015,Tiago dos Santos e Silva,Clay Collard,Red,Featherweight
09/05/2015,Joe Riggs,Ron Stallings,Red,Middleweight
09/05/2015,Nazareno Malegarie,Joaquim Silva,Blue,Lightweight
08/23/2015,Charles Oliveira,Max Holloway,Blue,Featherweight
08/23/2015,Erick Silva,Neil Magny,Blue,Welterweight
08/23/2015,Joshua Burkman,Patrick Cote,Blue,Welterweight
08/23/2015,Chad Laprise,Francisco Trinaldo,Blue,Lightweight
08/23/2015,Olivier Aubin-Mercier,Tony Sims,Red,Lightweight
08/23/2015,Maryna Moroz,Valerie Letourneau,Blue,Women's Strawweight
08/23/2015,Frankie Perez,Sam Stout,Red,Lightweight
08/23/2015,Felipe Arantes,Yves Jabouin,Red,Bantamweight
08/23/2015,Marcos Rogerio de Lima,Nikita Krylov,Blue,Light Heavyweight
08/23/2015,Chris Kelades,Chris Beal,Red,Flyweight
08/23/2015,Elias Silverio,Shane Campbell,Blue,Lightweight
08/23/2015,Daniel Jolly,Misha Cirkunov,Blue,Light Heavyweight
08/08/2015,Glover Teixeira,Ovince Saint Preux,Red,Light Heavyweight
08/08/2015,Michael Johnson,Beneil Dariush,Blue,Lightweight
08/08/2015,Sam Alvey,Derek Brunson,Blue,Middleweight
08/08/2015,Jared Rosholt,Timothy Johnson,Red,Heavyweight
08/08/2015,Sara McMann,Amanda Nunes,Blue,Women's Bantamweight
08/08/2015,Ray Borg,Geane Herrera,Red,Flyweight
08/08/2015,Oluwale Bamgbose,Uriah Hall,Blue,Middleweight
08/08/2015,Tom Watson,Chris Camozzi,Blue,Middleweight
08/08/2015,Dustin Ortiz,Willie Gates,Red,Flyweight
08/08/2015,Frankie Saenz,Sirwan Kakai,Red,Bantamweight
08/08/2015,Chris Dempsey,Jonathan Wilson,Blue,Light Heavyweight
08/08/2015,Marlon Vera,Roman Salazar,Red,Bantamweight
08/08/2015,Scott Holtzman,Anthony Christodoulou,Red,Lightweight
08/01/2015,Bethe Correia,Ronda Rousey,Blue,UFC Women's Bantamweight Title
08/01/2015,Rogerio Nogueira,Mauricio Rua,Blue,Light Heavyweight
08/01/2015,Fernando Bruno,Glaico Franca Moreira,Blue,Ultimate Fighter Brazil 4 Lightweight Tournament Title
08/01/2015,Dileno Lopes,Reginaldo Vieira,Blue,Ultimate Fighter Brazil 4 Bantamweight Tournament Title
08/01/2015,Antonio Rodrigo Nogueira,Stefan Struve,Blue,Heavyweight
08/01/2015,Antonio Silva,Soa Palelei,Red,Heavyweight
08/01/2015,Jessica Aguilar,Claudia Gadelha,Blue,Women's Strawweight
08/01/2015,Demian Maia,Neil Magny,Red,Welterweight
08/01/2015,Patrick Cummins,Rafael Cavalcante,Red,Light Heavyweight
08/01/2015,Warlley Alves,Nordine Taleb,Red,Welterweight
08/01/2015,Leandro Issa,Iuri Alcantara,Blue,Bantamweight
08/01/2015,Clint Hester,Vitor Miranda,Blue,Middleweight
08/01/2015,Guido Cannetti,Hugo Viana,Red,Bantamweight
07/25/2015,Renan Barao,TJ Dillashaw,Blue,UFC Bantamweight Title
07/25/2015,Miesha Tate,Jessica Eye,Red,Women's Bantamweight
07/25/2015,Edson Barboza,Paul Felder,Red,Lightweight
07/25/2015,Takanori Gomi,Joe Lauzon,Blue,Lightweight
07/25/2015,Tom Lawlor,Gian Villante,Red,Light Heavyweight
07/25/2015,Danny Castillo,Jim Miller,Blue,Lightweight
07/25/2015,Ben Saunders,Kenny Robertson,Red,Welterweight
07/25/2015,Bryan Caraway,Eddie Wineland,Red,Bantamweight
07/25/2015,Daron Cruickshank,James Krause,Blue,Lightweight
07/25/2015,Andrew Holbrook,Ramsey Nijem,Red,Lightweight
07/25/2015,Jessamyn Duke,Elizabeth Phillips,Blue,Women's Bantamweight
07/25/2015,Dominique Steele,Zak Cummings,Blue,Middleweight
07/18/2015,Thales Leites,Michael Bisping,Blue,Middleweight
07/18/2015,Ross Pearson,Evan Dunham,Blue,Lightweight
07/18/2015,Joe Duffy,Ivan Jorge,Red,Lightweight
07/18/2015,Cortney Casey,Joanne Wood,Blue,Women's Strawweight
07/18/2015,Pawel Pawlak,Leon Edwards,Blue,Welterweight
07/18/2015,Leonardo Mafra,Stevie Ray,Blue,Lightweight
07/18/2015,Vaughan Lee,Paddy Holohan,Blue,Flyweight
07/18/2015,Hans Stringer,Ilir Latifi,Blue,Light Heavyweight
07/18/2015,Mickael Lebout,Teemu Packalen,Red,Lightweight
07/18/2015,Robert Whiteford,Paul Redmond,Red,Featherweight
07/18/2015,Marcus Brimage,Jimmie Rivera,Blue,Bantamweight
07/18/2015,Daniel Omielanczuk,Chris de la Rocha,Red,Heavyweight
07/15/2015,Frank Mir,Todd Duffee,Red,Heavyweight
07/15/2015,Josh Thomson,Tony Ferguson,Blue,Lightweight
07/15/2015,Holly Holm,Marion Reneau,Red,Women's Bantamweight
07/15/2015,Manvel Gamburyan,Scott Jorgensen,Red,Bantamweight
07/15/2015,Kevin Lee,James Moontasri,Red,Lightweight
07/15/2015,Alan Jouban,Matt Dwyer,Red,Welterweight
07/15/2015,Yaotzin Meza,Sam Sicilia,Blue,Featherweight
07/15/2015,Sarah Moras,Jessica Andrade,Blue,Women's Bantamweight
07/15/2015,Rani Yahya,Masanori Kanehara,Red,Bantamweight
07/15/2015,Igor Araujo,Sean Strickland,Blue,Welterweight
07/15/2015,Ildemar Alcantara,Kevin Casey,Blue,Middleweight
07/15/2015,Lyman Good,Andrew Craig,Red,Welterweight
07/12/2015,Stephen Thompson,Jake Ellenberger,Red,Welterweight
07/12/2015,Hayder Hassan,Kamaru Usman,Blue,Ultimate Fighter 21 Welterweight Tournament Title
07/12/2015,Vicente Luque,Michael Graves,Blue,Welterweight
07/12/2015,Jorge Masvidal,Cezar Ferreira,Red,Welterweight
07/12/2015,Angela Magana,Michelle Waterson-Gomez,Blue,Women's Strawweight
07/12/2015,Mike de la Torre,Maximo Blanco,Blue,Featherweight
07/12/2015,Caio Magalhaes,Josh Samman,Blue,Middleweight
07/12/2015,Russell Doane,Jerrod Sanders,Blue,Bantamweight
07/12/2015,Trevor Smith,Dan Miller,Red,Middleweight
07/12/2015,Dominic Waters,George Sullivan,Blue,Welterweight
07/12/2015,Darrell Montague,Willie Gates,Blue,Flyweight
07/11/2015,Conor McGregor,Chad Mendes,Red,UFC Interim Featherweight Title
07/11/2015,Rory MacDonald,Robbie Lawler,Blue,UFC Welterweight Title
07/11/2015,Jeremy Stephens,Dennis Bermudez,Red,Featherweight
07/11/2015,Brandon Thatch,Gunnar Nelson,Blue,Welterweight
07/11/2015,Brad Pickett,Thomas Almeida,Blue,Bantamweight
07/11/2015,Matt Brown,Tim Means,Red,Welterweight
07/11/2015,Mike Swick,Alex Garcia,Blue,Welterweight
07/11/2015,John Howard,Cathal Pendred,Red,Welterweight
07/11/2015,Cody Garbrandt,Henry Briones,Red,Bantamweight
07/11/2015,Neil Seery,Louis Smolka,Blue,Flyweight
07/11/2015,Yosdenis Cedeno,Cody Pfister,Blue,Lightweight
06/27/2015,Lyoto Machida,Yoel Romero,Blue,Middleweight
06/27/2015,Lorenz Larkin,Santiago Ponzinibbio,Red,Welterweight
06/27/2015,Antonio Carlos Junior,Eddie Gordon,Red,Middleweight
06/27/2015,Thiago Santos,Steve Bosse,Red,Middleweight
06/27/2015,Hacran Dias,Levan Makashvili,Red,Featherweight
06/27/2015,Alex Oliveira,Joe Merritt,Red,Welterweight
06/27/2015,Lewis Gonzalez,Leandro Silva,Blue,Welterweight
06/27/2015,Steve Montgomery,Tony Sims,Blue,Welterweight
06/27/2015,Sirwan Kakai,Danny Martinez,Red,Bantamweight
06/20/2015,Jessica Penne,Joanna Jedrzejczyk,Blue,UFC Women's Strawweight Title
06/20/2015,Dennis Siver,Tatsuya Kawajiri,Blue,Featherweight
06/20/2015,Steve Kennedy,Peter Sobotta,Blue,Welterweight
06/20/2015,Lukasz Sajewski,Nick Hein,Blue,Lightweight
06/20/2015,Masio Fullen,Makwan Amirkhani,Blue,Featherweight
06/20/2015,Mairbek Taisumov,Alan Patrick,Red,Lightweight
06/20/2015,Arnold Allen,Alan Omer,Red,Featherweight
06/20/2015,Noad Lahat,Niklas Backstrom,Red,Featherweight
06/20/2015,Antonio Dos Santos,Scott Askham,Blue,Middleweight
06/20/2015,Piotr Hallmann,Magomed Mustafaev,Blue,Lightweight
06/20/2015,Yuta Sasaki,Taylor Lapilus,Blue,Bantamweight
06/13/2015,Fabricio Werdum,Cain Velasquez,Red,UFC Heavyweight Title
06/13/2015,Eddie Alvarez,Gilbert Melendez,Red,Lightweight
06/13/2015,Kelvin Gastelum,Nate Marquardt,Red,Middleweight
06/13/2015,Charles Rosa,Yair Rodriguez,Blue,Featherweight
06/13/2015,Tecia Torres,Angela Hill,Red,Women's Strawweight
06/13/2015,Chico Camus,Henry Cejudo,Blue,Flyweight
06/13/2015,Efrain Escudero,Drew Dober,Red,Lightweight
06/13/2015,Alejandro Perez,Patrick Williams,Blue,Bantamweight
06/13/2015,Francisco Trevino,Johnny Case,Blue,Lightweight
06/13/2015,Augusto Montano,Cathal Pendred,Blue,Welterweight
06/13/2015,Clay Collard,Gabriel Benitez,Blue,Featherweight
06/06/2015,Tim Boetsch,Dan Henderson,Blue,Middleweight
06/06/2015,Ben Rothwell,Matt Mitrione,Red,Heavyweight
06/06/2015,Yancy Medeiros,Dustin Poirier,Blue,Lightweight
06/06/2015,Thiago Tavares,Brian Ortega,Blue,Featherweight
06/06/2015,Anthony Birchak,Joe Soto,Red,Bantamweight
06/06/2015,Alex Caceres,Francisco Rivera,Blue,Bantamweight
06/06/2015,Shawn Jordan,Derrick Lewis,Red,Heavyweight
06/06/2015,Omari Akhmedov,Brian Ebersole,Red,Welterweight
06/06/2015,Chris Wade,Christos Giagos,Red,Lightweight
06/06/2015,Justin Edwards,Joe Proctor,Blue,Lightweight
06/06/2015,Ricardo Abreu,Jake Collier,Blue,Middleweight
06/06/2015,Jose Quinonez,Leonardo Morales,Red,Bantamweight
05/30/2015,Thiago Alves,Carlos Condit,Blue,Welterweight
05/30/2015,Charles Oliveira,Nik Lentz,Red,Featherweight
05/30/2015,Alex Oliveira,KJ Noons,Red,Welterweight
05/30/2015,Ryan Jimmo,Francimar Barroso,Blue,Light Heavyweight
05/30/2015,Norman Parke,Francisco Trinaldo,Blue,Lightweight
05/30/2015,Wendell Oliveira Marques,Darren Till,Blue,Welterweight
05/30/2015,Wilson Reis,Jussier Formiga,Blue,Flyweight
05/30/2015,Nicolas Dalby,Elizeu Zaleski dos Santos,Red,Welterweight
05/30/2015,Lucas Martins,Mirsad Bektic,Blue,Featherweight
05/30/2015,Ericka Almeida,Juliana Lima,Blue,Women's Strawweight
05/30/2015,Luiz Dutra,Tom Breese,Blue,Welterweight
05/23/2015,Daniel Cormier,Anthony Johnson,Red,UFC Light Heavyweight Title
05/23/2015,Chris Weidman,Vitor Belfort,Red,UFC Middleweight Title
05/23/2015,John Makdessi,Donald Cerrone,Blue,Lightweight
05/23/2015,Andrei Arlovski,Travis Browne,Red,Heavyweight
05/23/2015,John Moraga,Joseph Benavidez,Blue,Flyweight
05/23/2015,John Dodson,Zach Makovsky,Red,Flyweight
05/23/2015,Joshua Burkman,Dong Hyun Kim,Blue,Welterweight
05/23/2015,Rafael Natal,Uriah Hall,Red,Middleweight
05/23/2015,Mike Pyle,Colby Covington,Blue,Welterweight
05/23/2015,Leo Kuntz,Islam Makhachev,Blue,Lightweight
05/23/2015,Justin Scoggins,Josh Sampo,Red,Flyweight
05/16/2015,Urijah Faber,Frankie Edgar,Blue,Featherweight
05/16/2015,Constantinos Philippou,Gegard Mousasi,Blue,Middleweight
05/16/2015,Mark Munoz,Luke Barnatt,Red,Middleweight
05/16/2015,Hyun Gyu Lim,Neil Magny,Blue,Welterweight
05/16/2015,Phillipe Nover,Yui Chul Nam,Red,Featherweight
05/16/2015,Mark Eddiva,Levan Makashvili,Blue,Featherweight
05/16/2015,Jon Tuck,Tae Hyun Bang,Red,Lightweight
05/16/2015,Kajan Johnson,Zhang Lipeng,Red,Lightweight
05/16/2015,Li Jingliang,Dhiego Lima,Red,Welterweight
05/16/2015,Guangyou Ning,Royston Wee,Red,Bantamweight
05/16/2015,Jon Delos Reyes,Roldan Sangcha'an,Red,Flyweight
05/16/2015,Nolan Ticman,Yao Zhikui,Blue,Flyweight
05/09/2015,Stipe Miocic,Mark Hunt,Red,Heavyweight
05/09/2015,Robert Whittaker,Brad Tavares,Red,Middleweight
05/09/2015,Anthony Perosh,Sean O'Connell,Blue,Light Heavyweight
05/09/2015,James Vick,Jake Matthews,Red,Lightweight
05/09/2015,Hatsu Hioki,Dan Hooker,Blue,Featherweight
05/09/2015,Kyle Noke,Jonavin Webb,Red,Welterweight
05/09/2015,Daniel Kelly,Sam Alvey,Blue,Middleweight
05/09/2015,Bec Rawlings,Lisa Ellis,Red,Women's Strawweight
05/09/2015,Dylan Andrews,Brad Scott,Blue,Middleweight
05/09/2015,Kailin Curran,Alex Chambers,Blue,Women's Strawweight
05/09/2015,Brendan O'Reilly,Vik Grujic,Red,Welterweight
05/09/2015,Ben Nguyen,Alptekin Ozkilic,Red,Flyweight
04/25/2015,Kyoji Horiguchi,Demetrious Johnson,Blue,UFC Flyweight Title
04/25/2015,Fabio Maldonado,Quinton Jackson,Blue,Catch Weight
04/25/2015,CB Dollaway,Michael Bisping,Blue,Middleweight
04/25/2015,Shane Campbell,John Makdessi,Blue,Catch Weight
04/25/2015,Thomas Almeida,Yves Jabouin,Red,Bantamweight
04/25/2015,Patrick Cote,Joe Riggs,Red,Welterweight
04/25/2015,Alexis Davis,Sarah Kaufman,Red,Women's Bantamweight
04/25/2015,Chad Laprise,Bryan Barberena,Red,Lightweight
04/25/2015,David Michaud,Olivier Aubin-Mercier,Blue,Lightweight
04/25/2015,Chris Clements,Nordine Taleb,Blue,Welterweight
04/25/2015,Valerie Letourneau,Jessica Rakoczy,Red,Women's Strawweight
04/25/2015,Aisling Daly,Randa Markos,Blue,Women's Strawweight
04/18/2015,Luke Rockhold,Lyoto Machida,Red,Middleweight
04/18/2015,Jacare Souza,Chris Camozzi,Red,Middleweight
04/18/2015,Max Holloway,Cub Swanson,Red,Featherweight
04/18/2015,Felice Herrig,Paige VanZant,Blue,Women's Strawweight
04/18/2015,Beneil Dariush,Jim Miller,Red,Lightweight
04/18/2015,Patrick Cummins,Ovince Saint Preux,Blue,Light Heavyweight
04/18/2015,Gian Villante,Corey Anderson,Red,Light Heavyweight
04/18/2015,Aljamain Sterling,Takeya Mizugaki,Red,Bantamweight
04/18/2015,George Sullivan,Tim Means,Blue,Welterweight
04/18/2015,Diego Brandao,Jimy Hettes,Red,Featherweight
04/18/2015,Eddie Gordon,Chris Dempsey,Blue,Middleweight
04/11/2015,Mirko Filipovic,Gabriel Gonzaga,Red,Heavyweight
04/11/2015,Jan Blachowicz,Jimi Manuwa,Blue,Light Heavyweight
04/11/2015,Sheldon Westcott,Pawel Pawlak,Blue,Welterweight
04/11/2015,Joanne Wood,Maryna Moroz,Blue,Women's Strawweight
04/11/2015,Leon Edwards,Seth Baczynski,Red,Welterweight
04/11/2015,Garreth McLellan,Bartosz Fabinski,Blue,Middleweight
04/11/2015,Sergio Moraes,Mickael Lebout,Red,Welterweight
04/11/2015,Damian Stasiak,Yaotzin Meza,Blue,Featherweight
04/11/2015,Daniel Omielanczuk,Anthony Hamilton,Blue,Heavyweight
04/11/2015,Izabela Badurek,Aleksandra Albu,Blue,Women's Strawweight
04/11/2015,Stevie Ray,Marcin Bandel,Red,Lightweight
04/11/2015,Rocky Lee,Taylor Lapilus,Blue,Featherweight
04/04/2015,Chad Mendes,Ricardo Lamas,Red,Featherweight
04/04/2015,Jorge Masvidal,Al Iaquinta,Blue,Lightweight
04/04/2015,Mitch Clarke,Michael Chiesa,Blue,Lightweight
04/04/2015,Milana Dudieva,Julianna Pena,Blue,Women's Bantamweight
04/04/2015,Clay Guida,Robert Peralta,Red,Featherweight
04/04/2015,Dustin Poirier,Diego Ferreira,Red,Lightweight
04/04/2015,Lauren Murphy,Liz Carmouche,Blue,Women's Bantamweight
04/04/2015,Gray Maynard,Alexander Yakovlev,Blue,Lightweight
04/04/2015,Shamil Abdurakhimov,Timothy Johnson,Blue,Heavyweight
04/04/2015,Ron Stallings,Justin Jones,Red,Middleweight
03/21/2015,Ryan LaFlare,Demian Maia,Blue,Welterweight
03/21/2015,Erick Silva,Josh Koscheck,Red,Welterweight
03/21/2015,Leonardo Santos,Anthony Rocco Martin,Red,Lightweight
03/21/2015,Shayna Baszler,Amanda Nunes,Blue,Women's Bantamweight
03/21/2015,Gilbert Burns,Alex Oliveira,Red,Lightweight
03/21/2015,Godofredo Pepey,Andre Fili,Red,Featherweight
03/21/2015,Francisco Trinaldo,Akbarh Arreola,Red,Lightweight
03/21/2015,Katsunori Kikuno,Edimilson Souza,Blue,Featherweight
03/21/2015,Leonardo Mafra,Cain Carrizosa,Red,Lightweight
03/21/2015,Jorge de Oliveira,Christos Giagos,Blue,Lightweight
03/21/2015,Fredy Serrano,Bentley Syler,Red,Flyweight
03/14/2015,Anthony Pettis,Rafael Dos Anjos,Blue,UFC Lightweight Title
03/14/2015,Joanna Jedrzejczyk,Carla Esparza,Red,UFC Women's Strawweight Title
03/14/2015,Johny Hendricks,Matt Brown,Red,Welterweight
03/14/2015,Roy Nelson,Alistair Overeem,Blue,Heavyweight
03/14/2015,Chris Cariaso,Henry Cejudo,Blue,Flyweight
03/14/2015,Ross Pearson,Sam Stout,Red,Lightweight
03/14/2015,Elias Theodorou,Roger Narvaez,Red,Middleweight
03/14/2015,Daron Cruickshank,Beneil Dariush,Blue,Lightweight
03/14/2015,Josh Copeland,Jared Rosholt,Blue,Heavyweight
03/14/2015,Sergio Pettis,Ryan Benoit,Blue,Flyweight
03/14/2015,Joe Duffy,Jake Lindsey,Red,Lightweight
03/14/2015,Larissa Pacheco,Germaine de Randamie,Blue,Women's Bantamweight
02/28/2015,Ronda Rousey,Cat Zingano,Red,UFC Women's Bantamweight Title
02/28/2015,Raquel Pennington,Holly Holm,Blue,Women's Bantamweight
02/28/2015,Jake Ellenberger,Josh Koscheck,Red,Welterweight
02/28/2015,Richard Walsh,Alan Jouban,Blue,Welterweight
02/28/2015,Tony Ferguson,Gleison Tibau,Red,Lightweight
02/28/2015,Mark Munoz,Roan Carneiro,Blue,Middleweight
02/28/2015,Tim Means,Dhiego Lima,Red,Welterweight
02/28/2015,Derrick Lewis,Ruan Potts,Red,Heavyweight
02/28/2015,James Krause,Valmir Lazaro,Blue,Lightweight
02/28/2015,Alex Torres,Masio Fullen,Blue,Featherweight
02/22/2015,Antonio Silva,Frank Mir,Blue,Heavyweight
02/22/2015,Michael Johnson,Edson Barboza,Red,Lightweight
02/22/2015,Sam Alvey,Cezar Ferreira,Red,Middleweight
02/22/2015,Rustam Khabilov,Adriano Martins,Blue,Lightweight
02/22/2015,Frankie Saenz,Iuri Alcantara,Red,Bantamweight
02/22/2015,Santiago Ponzinibbio,Sean Strickland,Red,Welterweight
02/22/2015,Marion Reneau,Jessica Andrade,Red,Women's Bantamweight
