date,r_fighter,b_fighter,winner,weight_class
11/21/2015,Alejandro Perez,Scott Jorgensen,Red,Bantamweight
11/21/2015,Gabriel Benitez,Andre Fili,Blue,Featherweight
11/21/2015,Vernon Ramos Ho,Alvaro Herrera Mendoza,Blue,Welterweight
11/21/2015,Cesar Arzamendia,Marco Polo Reyes,Blue,Lightweight
11/21/2015,Valmir Lazaro,Michel Prazeres,Blue,Lightweight
11/14/2015,Ronda Rousey,Holly Holm,Blue,UFC Women's Bantamweight Title
11/14/2015,Joanna Jedrzejczyk,Valerie Letourneau,Red,UFC Women's Strawweight Title
11/14/2015,Mark Hunt,Antonio Silva,Red,Heavyweight
11/14/2015,Uriah Hall,Robert Whittaker,Blue,Middleweight
11/14/2015,Stefan Struve,Jared Rosholt,Blue,Heavyweight
11/14/2015,Jake Matthews,Akbarh Arreola,Red,Lightweight
11/14/2015,Kyle Noke,Peter Sobotta,Red,Welterweight
11/14/2015,Anthony Perosh,Gian Villante,Blue,Light Heavyweight
11/14/2015,Richie Vaculik,Danny Martinez,Blue,Flyweight
11/14/2015,Daniel Kelly,Steve Montgomery,Red,Middleweight
11/14/2015,Richard Walsh,Steve Kennedy,Red,Welterweight
11/14/2015,James Moontasri,Anton Zafir,Red,Welterweight
11/14/2015,Ben Nguyen,Ryan Benoit,Red,Flyweight
11/07/2015,Vitor Belfort,Dan Henderson,Red,Middleweight
11/07/2015,Glover Teixeira,Patrick Cummins,Red,Light Heavyweight
11/07/2015,Thomas Almeida,Anthony Birchak,Red,Bantamweight
11/07/2015,Alex Oliveira,Piotr Hallmann,Red,Lightweight
11/07/2015,Gilbert Burns,Rashid Magomedov,Blue,Lightweight
11/07/2015,Fabio Maldonado,Corey Anderson,Blue,Light Heavyweight
11/07/2015,Gleison Tibau,Abel Trujillo,Blue,Lightweight
11/07/2015,Yan Cabral,Johnny Case,Blue,Lightweight
11/07/2015,Clay Guida,Thiago Tavares,Blue,Featherweight
11/07/2015,Edimilson Souza,Chas Skelly,Blue,Featherweight
11/07/2015,Viscardi Andrade,Gasan Umalatov,Red,Welterweight
11/07/2015,Pedro Munhoz,Jimmie Rivera,Blue,Bantamweight
11/07/2015,Bruno Korea,Matheus Nicolau,Blue,Bantamweight
10/24/2015,Paddy Holohan,Louis Smolka,Blue,Flyweight
10/24/2015,Norman Parke,Reza Madadi,Red,Lightweight
10/24/2015,Neil Seery,Jon Delos Reyes,Red,Flyweight
10/24/2015,Stevie Ray,Mickael Lebout,Red,Lightweight
10/24/2015,Aisling Daly,Ericka Almeida,Red,Women's Strawweight
10/24/2015,Scott Askham,Krzysztof Jotko,Blue,Middleweight
10/24/2015,Cathal Pendred,Tom Breese,Blue,Welterweight
10/24/2015,Darren Elkins,Robert Whiteford,Red,Featherweight
10/24/2015,Bubba Bush,Garreth McLellan,Blue,Middleweight
10/03/2015,Daniel Cormier,Alexander Gustafsson,Red,UFC Light Heavyweight Title
10/03/2015,Ryan Bader,Rashad Evans,Red,Light Heavyweight
10/03/2015,Shawn Jordan,Ruslan Magomedov,Blue,Heavyweight
10/03/2015,Joseph Benavidez,Ali Bagautinov,Red,Flyweight
10/03/2015,Jessica Eye,Julianna Pena,Blue,Women's Bantamweight
10/03/2015,Yair Rodriguez,Dan Hooker,Red,Featherweight
10/03/2015,Alan Jouban,Albert Tumenov,Blue,Welterweight
10/03/2015,Adriano Martins,Islam Makhachev,Red,Lightweight
10/03/2015,Rose Namajunas,Angela Hill,Red,Women's Strawweight
10/03/2015,Francisco Trevino,Sage Northcutt,Blue,Lightweight
10/03/2015,Chris Cariaso,Sergio Pettis,Blue,Flyweight
10/03/2015,Derrick Lewis,Viktor Pesta,Red,Heavyweight
09/26/2015,Josh Barnett,Roy Nelson,Red,Heavyweight
09/26/2015,Gegard Mousasi,Uriah Hall,Blue,Middleweight
09/26/2015,Kyoji Horiguchi,Chico Camus,Red,Flyweight
09/26/2015,Takeya Mizugaki,George Roop,Red,Bantamweight
09/26/2015,Katsunori Kikuno,Diego Brandao,Blue,Featherweight
09/26/2015,Keita Nakamura,Li Jingliang,Red,Welterweight
09/26/2015,Nick Hein,Yusuke Kasuya,Red,Lightweight
09/26/2015,Naoyuki Kotani,Kajan Johnson,Blue,Lightweight
09/26/2015,Shinsho Anzai,Roger Zapata,Red,Welterweight
09/05/2015,Demetrious Johnson,John Dodson,Red,UFC Flyweight Title
09/05/2015,Andrei Arlovski,Frank Mir,Red,Heavyweight
09/05/2015,Anthony Johnson,Jimi Manuwa,Red,Light Heavyweight
09/05/2015,Jan Blachowicz,Corey Anderson,Blue,Light Heavyweight
09/05/2015,Paige VanZant,Alex Chambers,Red,Women's Strawweight
09/05/2015,Ross Pearson,Paul Felder,Red,Lightweight
09/05/2015,Francisco Rivera,John Lineker,Blue,Bantamweight
09/05/2015,Jessica Andrade,Raquel Pennington,Blue,Women's Bantamweight
09/05/2015,Clay Collard,Tiago dos Santos e Silva,Blue,Featherweight
09/05/2015,Joe Riggs,Ron Stallings,Red,Middleweight
09/05/2015,Joaquim Silva,Nazareno Malegarie,Red,Lightweight
08/23/2015,Max Holloway,Charles Oliveira,Red,Featherweight
08/23/2015,Neil Magny,Erick Silva,Red,Welterweight
08/23/2015,Patrick Cote,Joshua Burkman,Red,Welterweight
08/23/2015,Chad Laprise,Francisco Trinaldo,Blue,Lightweight
08/23/2015,Olivier Aubin-Mercier,Tony Sims,Red,Lightweight
08/23/2015,Maryna Moroz,Valerie Letourneau,Blue,Women's Strawweight
08/23/2015,Sam Stout,Frankie Perez,Blue,Lightweight
08/23/2015,Yves Jabouin,Felipe Arantes,Blue,Bantamweight
08/23/2015,Marcos Rogerio de Lima,Nikita Krylov,Blue,Light Heavyweight
08/23/2015,Chris Kelades,Chris Beal,Red,Flyweight
08/23/2015,Shane Campbell,Elias Silverio,Red,Lightweight
08/23/2015,Misha Cirkunov,Daniel Jolly,Red,Light Heavyweight
08/08/2015,Glover Teixeira,Ovince Saint Preux,Red,Light Heavyweight
08/08/2015,Michael Johnson,Beneil Dariush,Blue,Lightweight
08/08/2015,Derek Brunson,Sam Alvey,Red,Middleweight
08/08/2015,Jared Rosholt,Timothy Johnson,Red,Heavyweight
08/08/2015,Sara McMann,Amanda Nunes,Blue,Women's Bantamweight
08/08/2015,Ray Borg,Geane Herrera,Red,Flyweight
08/08/2015,Uriah Hall,Oluwale Bamgbose,Red,Middleweight
08/08/2015,Chris Camozzi,Tom Watson,Red,Middleweight
08/08/2015,Dustin Ortiz,Willie Gates,Red,Flyweight
08/08/2015,Frankie Saenz,Sirwan Kakai,Red,Bantamweight
08/08/2015,Chris Dempsey,Jonathan Wilson,Blue,Light Heavyweight
08/08/2015,Marlon Vera,Roman Salazar,Red,Bantamweight
08/08/2015,Anthony Christodoulou,Scott Holtzman,Blue,Lightweight
08/01/2015,Ronda Rousey,Bethe Correia,Red,UFC Women's Bantamweight Title
08/01/2015,Mauricio Rua,Rogerio Nogueira,Red,Light Heavyweight
08/01/2015,Glaico Franca Moreira,Fernando Bruno,Red,Ultimate Fighter Brazil 4 Lightweight Tournament Title
08/01/2015,Reginaldo Vieira,Dileno Lopes,Red,Ultimate Fighter Brazil 4 Bantamweight Tournament Title
08/01/2015,Stefan Struve,Antonio Rodrigo Nogueira,Red,Heavyweight
08/01/2015,Antonio Silva,Soa Palelei,Red,Heavyweight
08/01/2015,Claudia Gadelha,Jessica Aguilar,Red,Women's Strawweight
08/01/2015,Demian Maia,Neil Magny,Red,Welterweight
08/01/2015,Rafael Cavalcante,Patrick Cummins,Blue,Light Heavyweight
08/01/2015,Warlley Alves,Nordine Taleb,Red,Welterweight
08/01/2015,Iuri Alcantara,Leandro Issa,Red,Bantamweight
08/01/2015,Vitor Miranda,Clint Hester,Red,Middleweight
08/01/2015,Hugo Viana,Guido Cannetti,Blue,Bantamweight
07/25/2015,TJ Dillashaw,Renan Barao,Red,UFC Bantamweight Title
07/25/2015,Miesha Tate,Jessica Eye,Red,Women's Bantamweight
07/25/2015,Edson Barboza,Paul Felder,Red,Lightweight
07/25/2015,Joe Lauzon,Takanori Gomi,Red,Lightweight
07/25/2015,Gian Villante,Tom Lawlor,Blue,Light Heavyweight
07/25/2015,Jim Miller,Danny Castillo,Red,Lightweight
07/25/2015,Kenny Robertson,Ben Saunders,Blue,Welterweight
07/25/2015,Eddie Wineland,Bryan Caraway,Blue,Bantamweight
07/25/2015,Daron Cruickshank,James Krause,Blue,Lightweight
07/25/2015,Ramsey Nijem,Andrew Holbrook,Blue,Lightweight
07/25/2015,Jessamyn Duke,Elizabeth Phillips,Blue,Women's Bantamweight
07/25/2015,Zak Cummings,Dominique Steele,Red,Middleweight
07/18/2015,Michael Bisping,Thales Leites,Red,Middleweight
07/18/2015,Ross Pearson,Evan Dunham,Blue,Lightweight
07/18/2015,Joe Duffy,Ivan Jorge,Red,Lightweight
07/18/2015,Joanne Wood,Cortney Casey,Red,Women's Strawweight
07/18/2015,Leon Edwards,Pawel Pawlak,Red,Welterweight
07/18/2015,Stevie Ray,Leonardo Mafra,Red,Lightweight
07/18/2015,Paddy Holohan,Vaughan Lee,Red,Flyweight
07/18/2015,Ilir Latifi,Hans Stringer,Red,Light Heavyweight
07/18/2015,Mickael Lebout,Teemu Packalen,Red,Lightweight
07/18/2015,Robert Whiteford,Paul Redmond,Red,Featherweight
07/18/2015,Marcus Brimage,Jimmie Rivera,Blue,Bantamweight
07/18/2015,Daniel Omielanczuk,Chris de la Rocha,Red,Heavyweight
07/15/2015,Frank Mir,Todd Duffee,Red,Heavyweight
07/15/2015,Josh Thomson,Tony Ferguson,Blue,Lightweight
07/15/2015,Holly Holm,Marion Reneau,Red,Women's Bantamweight
07/15/2015,Scott Jorgensen,Manvel Gamburyan,Blue,Bantamweight
07/15/2015,Kevin Lee,James Moontasri,Red,Lightweight
07/15/2015,Alan Jouban,Matt Dwyer,Red,Welterweight
07/15/2015,Sam Sicilia,Yaotzin Meza,Red,Featherweight
07/15/2015,Jessica Andrade,Sarah Moras,Red,Women's Bantamweight
07/15/2015,Rani Yahya,Masanori Kanehara,Red,Bantamweight
07/15/2015,Igor Araujo,Sean Strickland,Blue,Welterweight
07/15/2015,Kevin Casey,Ildemar Alcantara,Red,Middleweight
07/15/2015,Andrew Craig,Lyman Good,Blue,Welterweight
07/12/2015,Jake Ellenberger,Stephen Thompson,Blue,Welterweight
07/12/2015,Kamaru Usman,Hayder Hassan,Red,Ultimate Fighter 21 Welterweight Tournament Title
07/12/2015,Michael Graves,Vicente Luque,Red,Welterweight
07/12/2015,Jorge Masvidal,Cezar Ferreira,Red,Welterweight
07/12/2015,Angela Magana,Michelle Waterson-Gomez,Blue,Women's Strawweight
07/12/2015,Maximo Blanco,Mike de la Torre,Red,Featherweight
07/12/2015,Josh Samman,Caio Magalhaes,Red,Middleweight
07/12/2015,Russell Doane,Jerrod Sanders,Blue,Bantamweight
07/12/2015,Dan Miller,Trevor Smith,Blue,Middleweight
07/12/2015,George Sullivan,Dominic Waters,Red,Welterweight
07/12/2015,Darrell Montague,Willie Gates,Blue,Flyweight
07/11/2015,Chad Mendes,Conor McGregor,Blue,UFC Interim Featherweight Title
07/11/2015,Robbie Lawler,Rory MacDonald,Red,UFC Welterweight Title
07/11/2015,Dennis Bermudez,Jeremy Stephens,Blue,Featherweight
07/11/2015,Gunnar Nelson,Brandon Thatch,Red,Welterweight
07/11/2015,Brad Pickett,Thomas Almeida,Blue,Bantamweight
07/11/2015,Matt Brown,Tim Means,Red,Welterweight
07/11/2015,Mike Swick,Alex Garcia,Blue,Welterweight
07/11/2015,Cathal Pendred,John Howard,Blue,Welterweight
07/11/2015,Cody Garbrandt,Henry Briones,Red,Bantamweight
07/11/2015,Neil Seery,Louis Smolka,Blue,Flyweight
07/11/2015,Yosdenis Cedeno,Cody Pfister,Blue,Lightweight
06/27/2015,Lyoto Machida,Yoel Romero,Blue,Middleweight
06/27/2015,Santiago Ponzinibbio,Lorenz Larkin,Blue,Welterweight
06/27/2015,Antonio Carlos Junior,Eddie Gordon,Red,Middleweight
06/27/2015,Thiago Santos,Steve Bosse,Red,Middleweight
06/27/2015,Hacran Dias,Levan Makashvili,Red,Featherweight
06/27/2015,Alex Oliveira,Joe Merritt,Red,Welterweight
06/27/2015,Leandro Silva,Lewis Gonzalez,Red,Welterweight
06/27/2015,Steve Montgomery,Tony Sims,Blue,Welterweight
06/27/2015,Danny Martinez,Sirwan Kakai,Blue,Bantamweight
06/20/2015,Joanna Jedrzejczyk,Jessica Penne,Red,UFC Women's Strawweight Title
06/20/2015,Dennis Siver,Tatsuya Kawajiri,Blue,Featherweight
06/20/2015,Peter Sobotta,Steve Kennedy,Red,Welterweight
06/20/2015,Nick Hein,Lukasz Sajewski,Red,Lightweight
06/20/2015,Makwan Amirkhani,Masio Fullen,Red,Featherweight
06/20/2015,Mairbek Taisumov,Alan Patrick,Red,Lightweight
06/20/2015,Alan Omer,Arnold Allen,Blue,Featherweight
06/20/2015,Niklas Backstrom,Noad Lahat,Blue,Featherweight
06/20/2015,Scott Askham,Antonio Dos Santos,Red,Middleweight
06/20/2015,Piotr Hallmann,Magomed Mustafaev,Blue,Lightweight
06/20/2015,Taylor Lapilus,Yuta Sasaki,Red,Bantamweight
06/13/2015,Cain Velasquez,Fabricio Werdum,Blue,UFC Heavyweight Title
06/13/2015,Gilbert Melendez,Eddie Alvarez,Blue,Lightweight
06/13/2015,Kelvin Gastelum,Nate Marquardt,Red,Middleweight
06/13/2015,Yair Rodriguez,Charles Rosa,Red,Featherweight
06/13/2015,Tecia Torres,Angela Hill,Red,Women's Strawweight
06/13/2015,Henry Cejudo,Chico Camus,Red,Flyweight
06/13/2015,Efrain Escudero,Drew Dober,Red,Lightweight
06/13/2015,Alejandro Perez,Patrick Williams,Blue,Bantamweight
06/13/2015,Francisco Trevino,Johnny Case,Blue,Lightweight
06/13/2015,Augusto Montano,Cathal Pendred,Blue,Welterweight
06/13/2015,Gabriel Benitez,Clay Collard,Red,Featherweight
06/06/2015,Tim Boetsch,Dan Henderson,Blue,Middleweight
06/06/2015,Ben Rothwell,Matt Mitrione,Red,Heavyweight
06/06/2015,Dustin Poirier,Yancy Medeiros,Red,Lightweight
06/06/2015,Thiago Tavares,Brian Ortega,Blue,Featherweight
06/06/2015,Joe Soto,Anthony Birchak,Blue,Bantamweight
06/06/2015,Francisco Rivera,Alex Caceres,Red,Bantamweight
06/06/2015,Shawn Jordan,Derrick Lewis,Red,Heavyweight
06/06/2015,Brian Ebersole,Omari Akhmedov,Blue,Welterweight
06/06/2015,Chris Wade,Christos Giagos,Red,Lightweight
06/06/2015,Joe Proctor,Justin Edwards,Red,Lightweight
06/06/2015,Ricardo Abreu,Jake Collier,Blue,Middleweight
06/06/2015,Jose Quinonez,Leonardo Morales,Red,Bantamweight
05/30/2015,Carlos Condit,Thiago Alves,Red,Welterweight
05/30/2015,Nik Lentz,Charles Oliveira,Blue,Featherweight
05/30/2015,KJ Noons,Alex Oliveira,Blue,Welterweight
05/30/2015,Francimar Barroso,Ryan Jimmo,Red,Light Heavyweight
05/30/2015,Francisco Trinaldo,Norman Parke,Red,Lightweight
05/30/2015,Wendell Oliveira Marques,Darren Till,Blue,Welterweight
05/30/2015,Jussier Formiga,Wilson Reis,Red,Flyweight
05/30/2015,Elizeu Zaleski dos Santos,Nicolas Dalby,Blue,Welterweight
05/30/2015,Lucas Martins,Mirsad Bektic,Blue,Featherweight
05/30/2015,Juliana Lima,Ericka Almeida,Red,Women's Strawweight
05/30/2015,Luiz Dutra,Tom Breese,Blue,Welterweight
05/23/2015,Anthony Johnson,Daniel Cormier,Blue,UFC Light Heavyweight Title
05/23/2015,Chris Weidman,Vitor Belfort,Red,UFC Middleweight Title
05/23/2015,Donald Cerrone,John Makdessi,Red,Lightweight
05/23/2015,Travis Browne,Andrei Arlovski,Blue,Heavyweight
05/23/2015,Joseph Benavidez,John Moraga,Red,Flyweight
05/23/2015,John Dodson,Zach Makovsky,Red,Flyweight
05/23/2015,Dong Hyun Kim,Joshua Burkman,Red,Welterweight
05/23/2015,Uriah Hall,Rafael Natal,Blue,Middleweight
05/23/2015,Mike Pyle,Colby Covington,Blue,Welterweight
05/23/2015,Islam Makhachev,Leo Kuntz,Red,Lightweight
05/23/2015,Justin Scoggins,Josh Sampo,Red,Flyweight
05/16/2015,Frankie Edgar,Urijah Faber,Red,Featherweight
05/16/2015,Gegard Mousasi,Constantinos Philippou,Red,Middleweight
05/16/2015,Mark Munoz,Luke Barnatt,Red,Middleweight
05/16/2015,Hyun Gyu Lim,Neil Magny,Blue,Welterweight
05/16/2015,Phillipe Nover,Yui Chul Nam,Red,Featherweight
05/16/2015,Mark Eddiva,Levan Makashvili,Blue,Featherweight
05/16/2015,Tae Hyun Bang,Jon Tuck,Blue,Lightweight
05/16/2015,Zhang Lipeng,Kajan Johnson,Blue,Lightweight
05/16/2015,Li Jingliang,Dhiego Lima,Red,Welterweight
05/16/2015,Guangyou Ning,Royston Wee,Red,Bantamweight
05/16/2015,Roldan Sangcha'an,Jon Delos Reyes,Blue,Flyweight
05/16/2015,Nolan Ticman,Yao Zhikui,Blue,Flyweight
05/09/2015,Stipe Miocic,Mark Hunt,Red,Heavyweight
05/09/2015,Brad Tavares,Robert Whittaker,Blue,Middleweight
05/09/2015,Anthony Perosh,Sean O'Connell,Blue,Light Heavyweight
05/09/2015,Jake Matthews,James Vick,Blue,Lightweight
05/09/2015,Hatsu Hioki,Dan Hooker,Blue,Featherweight
05/09/2015,Kyle Noke,Jonavin Webb,Red,Welterweight
05/09/2015,Daniel Kelly,Sam Alvey,Blue,Middleweight
05/09/2015,Bec Rawlings,Lisa Ellis,Red,Women's Strawweight
05/09/2015,Dylan Andrews,Brad Scott,Blue,Middleweight
05/09/2015,Alex Chambers,Kailin Curran,Red,Women's Strawweight
05/09/2015,Vik Grujic,Brendan O'Reilly,Blue,Welterweight
05/09/2015,Alptekin Ozkilic,Ben Nguyen,Blue,Flyweight
04/25/2015,Demetrious Johnson,Kyoji Horiguchi,Red,UFC Flyweight Title
04/25/2015,Quinton Jackson,Fabio Maldonado,Red,Catch Weight
04/25/2015,Michael Bisping,CB Dollaway,Red,Middleweight
04/25/2015,John Makdessi,Shane Campbell,Red,Catch Weight
04/25/2015,Yves Jabouin,Thomas Almeida,Blue,Bantamweight
04/25/2015,Patrick Cote,Joe Riggs,Red,Welterweight
04/25/2015,Alexis Davis,Sarah Kaufman,Red,Women's Bantamweight
04/25/2015,Chad Laprise,Bryan Barberena,Red,Lightweight
04/25/2015,Olivier Aubin-Mercier,David Michaud,Red,Lightweight
04/25/2015,Nordine Taleb,Chris Clements,Red,Welterweight
04/25/2015,Jessica Rakoczy,Valerie Letourneau,Blue,Women's Strawweight
04/25/2015,Randa Markos,Aisling Daly,Red,Women's Strawweight
04/18/2015,Lyoto Machida,Luke Rockhold,Blue,Middleweight
04/18/2015,Jacare Souza,Chris Camozzi,Red,Middleweight
04/18/2015,Cub Swanson,Max Holloway,Blue,Featherweight
04/18/2015,Felice Herrig,Paige VanZant,Blue,Women's Strawweight
04/18/2015,Jim Miller,Beneil Dariush,Blue,Lightweight
04/18/2015,Ovince Saint Preux,Patrick Cummins,Red,Light Heavyweight
04/18/2015,Corey Anderson,Gian Villante,Blue,Light Heavyweight
04/18/2015,Takeya Mizugaki,Aljamain Sterling,Blue,Bantamweight
04/18/2015,George Sullivan,Tim Means,Blue,Welterweight
04/18/2015,Diego Brandao,Jimy Hettes,Red,Featherweight
04/18/2015,Eddie Gordon,Chris Dempsey,Blue,Middleweight
04/11/2015,Gabriel Gonzaga,Mirko Filipovic,Blue,Heavyweight
04/11/2015,Jimi Manuwa,Jan Blachowicz,Red,Light Heavyweight
04/11/2015,Pawel Pawlak,Sheldon Westcott,Red,Welterweight
04/11/2015,Joanne Wood,Maryna Moroz,Blue,Women's Strawweight
04/11/2015,Seth Baczynski,Leon Edwards,Blue,Welterweight
04/11/2015,Bartosz Fabinski,Garreth McLellan,Red,Middleweight
04/11/2015,Sergio Moraes,Mickael Lebout,Red,Welterweight
04/11/2015,Damian Stasiak,Yaotzin Meza,Blue,Featherweight
04/11/2015,Daniel Omielanczuk,Anthony Hamilton,Blue,Heavyweight
04/11/2015,Izabela Badurek,Aleksandra Albu,Blue,Women's Strawweight
04/11/2015,Marcin Bandel,Stevie Ray,Blue,Lightweight
04/11/2015,Taylor Lapilus,Rocky Lee,Red,Featherweight
04/04/2015,Chad Mendes,Ricardo Lamas,Red,Featherweight
04/04/2015,Jorge Masvidal,Al Iaquinta,Blue,Lightweight
04/04/2015,Michael Chiesa,Mitch Clarke,Red,Lightweight
04/04/2015,Julianna Pena,Milana Dudieva,Red,Women's Bantamweight
04/04/2015,Clay Guida,Robert Peralta,Red,Featherweight
04/04/2015,Dustin Poirier,Diego Ferreira,Red,Lightweight
04/04/2015,Liz Carmouche,Lauren Murphy,Red,Women's Bantamweight
04/04/2015,Gray Maynard,Alexander Yakovlev,Blue,Lightweight
04/04/2015,Shamil Abdurakhimov,Timothy Johnson,Blue,Heavyweight
04/04/2015,Ron Stallings,Justin Jones,Red,Middleweight
03/21/2015,Demian Maia,Ryan LaFlare,Red,Welterweight
03/21/2015,Erick Silva,Josh Koscheck,Red,Welterweight
03/21/2015,Leonardo Santos,Anthony Rocco Martin,Red,Lightweight
03/21/2015,Amanda Nunes,Shayna Baszler,Red,Women's Bantamweight
03/21/2015,Gilbert Burns,Alex Oliveira,Red,Lightweight
03/21/2015,Godofredo Pepey,Andre Fili,Red,Featherweight
03/21/2015,Francisco Trinaldo,Akbarh Arreola,Red,Lightweight
03/21/2015,Edimilson Souza,Katsunori Kikuno,Red,Featherweight
03/21/2015,Leonardo Mafra,Cain Carrizosa,Red,Lightweight
03/21/2015,Jorge de Oliveira,Christos Giagos,Blue,Lightweight
03/21/2015,Bentley Syler,Fredy Serrano,Blue,Flyweight
03/14/2015,Anthony Pettis,Rafael Dos Anjos,Blue,UFC Lightweight Title
03/14/2015,Carla Esparza,Joanna Jedrzejczyk,Blue,UFC Women's Strawweight Title
03/14/2015,Johny Hendricks,Matt Brown,Red,Welterweight
03/14/2015,Roy Nelson,Alistair Overeem,Blue,Heavyweight
03/14/2015,Chris Cariaso,Henry Cejudo,Blue,Flyweight
03/14/2015,Ross Pearson,Sam Stout,Red,Lightweight
03/14/2015,Elias Theodorou,Roger Narvaez,Red,Middleweight
03/14/2015,Daron Cruickshank,Beneil Dariush,Blue,Lightweight
03/14/2015,Jared Rosholt,Josh Copeland,Red,Heavyweight
03/14/2015,Sergio Pettis,Ryan Benoit,Blue,Flyweight
03/14/2015,Jake Lindsey,Joe Duffy,Blue,Lightweight
03/14/2015,Larissa Pacheco,Germaine de Randamie,Blue,Women's Bantamweight
02/28/2015,Ronda Rousey,Cat Zingano,Red,UFC Women's Bantamweight Title
02/28/2015,Raquel Pennington,Holly Holm,Blue,Women's Bantamweight
02/28/2015,Jake Ellenberger,Josh Koscheck,Red,Welterweight
02/28/2015,Alan Jouban,Richard Walsh,Red,Welterweight
02/28/2015,Tony Ferguson,Gleison Tibau,Red,Lightweight
02/28/2015,Mark Munoz,Roan Carneiro,Blue,Middleweight
02/28/2015,Dhiego Lima,Tim Means,Blue,Welterweight
02/28/2015,Derrick Lewis,Ruan Potts,Red,Heavyweight
02/28/2015,James Krause,Valmir Lazaro,Blue,Lightweight
02/28/2015,Masio Fullen,Alex Torres,Red,Featherweight
02/22/2015,Antonio Silva,Frank Mir,Blue,Heavyweight
02/22/2015,Edson Barboza,Michael Johnson,Blue,Lightweight
02/22/2015,Cezar Ferreira,Sam Alvey,Blue,Middleweight
02/22/2015,Rustam Khabilov,Adriano Martins,Blue,Lightweight
02/22/2015,Iuri Alcantara,Frankie Saenz,Blue,Bantamweight
02/22/2015,Santiago Ponzinibbio,Sean Strickland,Red,Welterweight
02/22/2015,Jessica Andrade,Marion Reneau,Blue,Women's Bantamweight
02/22/2015,William Macario,Matt Dwyer,Blue,Welterweight
02/22/2015,Tiago dos Santos e Silva,Mike de la Torre,Blue,Featherweight
02/22/2015,Douglas Silva de Andrade,Cody Gibson,Red,Bantamweight
02/22/2015,Ivan Jorge,Josh Shockley,Red,Lightweight
02/14/2015,Benson Henderson,Brandon Thatch,Red,Welterweight
02/14/2015,Max Holloway,Cole Miller,Red,Featherweight
02/14/2015,Neil Magny,Kiichi Kunimoto,Red,Welterweight
02/14/2015,Daniel Kelly,Patrick Walsh,Red,Middleweight
02/14/2015,Michel Prazeres,Kevin Lee,Blue,Lightweight
02/14/2015,Ray Borg,Chris Kelades,Red,Flyweight
02/14/2015,Efrain Escudero,Rodrigo de Lima,Red,Lightweight
02/14/2015,Chas Skelly,Jim Alers,Red,Featherweight
02/14/2015,Zach Makovsky,Tim Elliott,Red,Flyweight
02/14/2015,James Moontasri,Cody Pfister,Red,Lightweight
01/31/2015,Tyron Woodley,Kelvin Gastelum,Red,Welterweight
01/31/2015,Joe Lauzon,Al Iaquinta,Blue,Lightweight
01/31/2015,Thales Leites,Tim Boetsch,Red,Middleweight
01/31/2015,Jordan Mein,Thiago Alves,Blue,Welterweight
01/31/2015,Miesha Tate,Sara McMann,Red,Women's Bantamweight
01/31/2015,Ed Herman,Derek Brunson,Blue,Middleweight
01/31/2015,Ian McCall,John Lineker,Blue,Flyweight
01/31/2015,Rafael Natal,Tom Watson,Red,Middleweight
01/31/2015,Richardson Moreira,Ildemar Alcantara,Blue,Middleweight
01/31/2015,Thiago Santos,Andy Enz,Red,Middleweight
01/24/2015,Alexander Gustafsson,Anthony Johnson,Blue,Light Heavyweight
01/24/2015,Dan Henderson,Gegard Mousasi,Blue,Middleweight
01/24/2015,Phil Davis,Ryan Bader,Blue,Light Heavyweight
01/24/2015,Akira Corassani,Sam Sicilia,Blue,Featherweight
01/24/2015,Nicholas Musoke,Albert Tumenov,Blue,Welterweight
01/24/2015,Kenny Robertson,Sultan Aliev,Red,Welterweight
01/24/2015,Andy Ogle,Makwan Amirkhani,Blue,Featherweight
01/24/2015,Nikita Krylov,Stanislav Nedkov,Red,Light Heavyweight
